author	epoche	genre	title	textPath	label
Saar, Ferdinand von	Realismus	prose	Erzählungen/Novellen aus Österreich/5. Teil/Der Hellene	Literatur-Saar,-Ferdinand-von/tg328.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Novellen aus Österreich/5. Teil/Die Brüder	Literatur-Saar,-Ferdinand-von/tg300.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Novellen aus Österreich/5. Teil/Die Heirat des Herrn Stäudl	Literatur-Saar,-Ferdinand-von/tg323.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Novellen aus Österreich/5. Teil/Die Parzen	Literatur-Saar,-Ferdinand-von/tg309.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Novellen aus Österreich/5. Teil/Dissonanzen	Literatur-Saar,-Ferdinand-von/tg332.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Novellen aus Österreich/6. Teil/Die Familie Worel	Literatur-Saar,-Ferdinand-von/tg334.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Novellen aus Österreich/6. Teil/Die Pfründner	Literatur-Saar,-Ferdinand-von/tg348.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Novellen aus Österreich/6. Teil/Hymen	Literatur-Saar,-Ferdinand-von/tg342.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Novellen aus Österreich/6. Teil/Sappho	Literatur-Saar,-Ferdinand-von/tg339.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Tragik des Lebens/Die Familie Worel	Literatur-Saar,-Ferdinand-von/tg356.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Tragik des Lebens/Die Pfründner	Literatur-Saar,-Ferdinand-von/tg371.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Tragik des Lebens/Hymen	Literatur-Saar,-Ferdinand-von/tg364.txt	not defined
Saar, Ferdinand von	Realismus	prose	Erzählungen/Tragik des Lebens/Sappho	Literatur-Saar,-Ferdinand-von/tg361.txt	not defined
Schiller, Friedrich	Klassik	Erzählung	Erzählungen/[Das philosophische Gespräch aus dem Geisterseher]	Literatur-Schiller,-Friedrich/tg1489.txt	not defined
Schiller, Friedrich	Klassik	Erzählung	Erzählungen/Der Geisterseher	Literatur-Schiller,-Friedrich/tg1486.txt	Romantik_E2
Schiller, Friedrich	Klassik	Erzählung	Erzählungen/Der Verbrecher aus verlorener Ehre	Literatur-Schiller,-Friedrich/tg1485.txt	not defined
Schiller, Friedrich	Klassik	Erzählung	Erzählungen/Merkwürdiges Beispiel einer weiblichen Rache	Literatur-Schiller,-Friedrich/tg1490.txt	not defined
Schilling, Friedrich Gustav	not defined	Roman	Die Denkwürdigkeiten des Herrn v. H.	droro_e2/Schilling_Friedrich_Gustav_Die_Denkwuerdigkeiten_des_Herrn_v.txt	Romantik_E2
Schlegel, Dorothea	Romantik	Roman	Roman/Florentin	Literatur-Schlegel,-Dorothea/tg4.txt	Romantik_Kern
Schlegel, Friedrich	Romantik	Roman	Roman/Lucinde	Literatur-Schlegel,-Friedrich/tg307.txt	Romantik_Kern
Schopenhauer, Johanna	not defined	Roman	Die Tante	droro_e1/Schopenhauer_Johanna_Die_Tante.txt	Romantik_E1
Schopenhauer, Johanna	not defined	Roman	Gabriele	droro_e1/Schopenhauer_Johanna_Gabriele.txt	Romantik_E1
Schopenhauer, Johanna	not defined	Roman	Leontine und Natalie	droro_e1/Schopenhauer_Johanna_Leontine_und_Natalie.txt	Romantik_E1
Schopenhauer, Johanna	not defined	Roman	Richard Wood	droro_e1/Schopenhauer_Johanna_Richard_Wood.txt	Romantik_E1
Spielhagen, Friedrich	Realismus	prose	Romane/Faustulus	Literatur-Spielhagen,-Friedrich/tg221.txt	not defined
Spielhagen, Friedrich	Realismus	prose	Romane/Hammer und Amboß	Literatur-Spielhagen,-Friedrich/tg120.txt	not defined
Spielhagen, Friedrich	Realismus	prose	Romane/Problematische Naturen. Erste Abtheilung	Literatur-Spielhagen,-Friedrich/tg4.txt	not defined
Spielhagen, Friedrich	Realismus	prose	Romane/Problematische Naturen. Zweite Abtheilung (Durch Nacht zum Licht)	Literatur-Spielhagen,-Friedrich/tg66.txt	not defined
Spielhagen, Friedrich	Realismus	prose	Romane/Zum Zeitvertreib	Literatur-Spielhagen,-Friedrich/tg192.txt	not defined
Spindler, Karl	not defined	Roman	Der Jesuit	droro_e2/Spindler_Carl_Der_Jesuit.txt	Romantik_E2
Spindler, Karl	not defined	Roman	Der Jude	droro_e1/Spindler_Carl_Der_Jude.txt	Romantik_E1
Spindler, Karl	not defined	Roman	Der Vogelhändler von Imst	droro_e1/Spindler_Carl_Der_Vogelhaendler.txt	Romantik_E1
Spindler, Karl	not defined	Roman	Putsch & Comp. I	droro_e2/Spindler_Carl_Putsch_und_Comp_I.txt	Romantik_E2
Spindler, Karl	not defined	Roman	Putsch & Comp. II	droro_e2/Spindler_Carl_Putsch_und_Comp_II.txt	Romantik_E2
Spindler, Karl	not defined	Roman	Putsch & Comp. III	droro_e2/Spindler_Carl_Putsch_und_Comp_III.txt	Romantik_E2
Spindler, Karl	not defined	Roman	Putsch & Comp. IV	droro_e2/Spindler_Carl_Putsch_und_Comp_IV.txt	Romantik_E2
Stifter, Adalbert	Realismus	prose	Erzählungen/Bunte Steine/Bergkristall	Literatur-Stifter,-Adalbert/tg139.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Bunte Steine/Bergmilch	Literatur-Stifter,-Adalbert/tg141.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Bunte Steine/Granit	Literatur-Stifter,-Adalbert/tg136.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Bunte Steine/Kalkstein	Literatur-Stifter,-Adalbert/tg137.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Bunte Steine/Katzensilber	Literatur-Stifter,-Adalbert/tg140.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Bunte Steine/Turmalin	Literatur-Stifter,-Adalbert/tg138.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Der fromme Spruch	Literatur-Stifter,-Adalbert/tg145.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Der Kuß von Sentze	Literatur-Stifter,-Adalbert/tg144.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Der Waldbrunnen	Literatur-Stifter,-Adalbert/tg143.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Nachkommenschaften	Literatur-Stifter,-Adalbert/tg142.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Abdias	Literatur-Stifter,-Adalbert/tg99.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Brigitta	Literatur-Stifter,-Adalbert/tg108.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Das alte Siegel	Literatur-Stifter,-Adalbert/tg103.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Das Haidedorf	Literatur-Stifter,-Adalbert/tg72.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Der beschriebene Tännling	Literatur-Stifter,-Adalbert/tg128.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Der Condor	Literatur-Stifter,-Adalbert/tg46.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Der Hagestolz	Literatur-Stifter,-Adalbert/tg113.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Der Hochwald	Literatur-Stifter,-Adalbert/tg77.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Der Waldsteig	Literatur-Stifter,-Adalbert/tg121.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Die Mappe meines Urgroßvaters	Literatur-Stifter,-Adalbert/tg90.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Die Narrenburg	Literatur-Stifter,-Adalbert/tg85.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Feldblumen	Literatur-Stifter,-Adalbert/tg52.txt	not defined
Stifter, Adalbert	Realismus	prose	Erzählungen/Studien/Zwei Schwestern	Literatur-Stifter,-Adalbert/tg122.txt	not defined
Stifter, Adalbert	Realismus	prose	Romane/Der Nachsommer	Literatur-Stifter,-Adalbert/tg4.txt	not defined
Stifter, Adalbert	Realismus	prose	Romane/Witiko	Literatur-Stifter,-Adalbert/tg25.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Aquis Submersus	Literatur-Storm,-Theodor/tg242.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Auf dem Staatshof	Literatur-Storm,-Theodor/tg211.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Auf der Universität	Literatur-Storm,-Theodor/tg222.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Beim Vetter Christian	Literatur-Storm,-Theodor/tg238.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Bötjer Basch	Literatur-Storm,-Theodor/tg256.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Carsten Curator	Literatur-Storm,-Theodor/tg243.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Der Herr Etatsrat	Literatur-Storm,-Theodor/tg249.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Der Schimmelreiter	Literatur-Storm,-Theodor/tg259.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Die Söhne des Senators	Literatur-Storm,-Theodor/tg248.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Draußen im Heidedorf	Literatur-Storm,-Theodor/tg234.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Eekenhof	Literatur-Storm,-Theodor/tg246.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Ein Bekenntnis	Literatur-Storm,-Theodor/tg258.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Ein Doppelgänger	Literatur-Storm,-Theodor/tg257.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Ein Fest auf Haderslevhuus	Literatur-Storm,-Theodor/tg253.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Ein stiller Musikant	Literatur-Storm,-Theodor/tg239.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Eine Halligfahrt	Literatur-Storm,-Theodor/tg233.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Eine Malerarbeit	Literatur-Storm,-Theodor/tg231.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Es waren zwei Königskinder	Literatur-Storm,-Theodor/tg254.txt	not defined
Storm, Theodor	Realismus	prose	Erzählungen/Geschichten aus der Tonne/»Dree to beed«	Literatur-Storm,-Theodor/tg263.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Geschichten aus der Tonne/Das Märchen von den drei Spinnfrauen	Literatur-Storm,-Theodor/tg261.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Geschichten aus der Tonne/Se dohn sick wat to gude	Literatur-Storm,-Theodor/tg262.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Hans und Heinz Kirch	Literatur-Storm,-Theodor/tg250.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Im Brauerhause	Literatur-Storm,-Theodor/tg247.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Im Nachbarhause links	Literatur-Storm,-Theodor/tg241.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Im Saal	Literatur-Storm,-Theodor/tg199.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Im Schloß	Literatur-Storm,-Theodor/tg216.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Immensee	Literatur-Storm,-Theodor/tg200.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/In St. Jürgen	Literatur-Storm,-Theodor/tg232.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/John Riew'	Literatur-Storm,-Theodor/tg255.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Marthe und ihre Uhr	Literatur-Storm,-Theodor/tg198.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Pole Poppenspäler	Literatur-Storm,-Theodor/tg236.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Psyche	Literatur-Storm,-Theodor/tg240.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Renate	Literatur-Storm,-Theodor/tg244.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Schweigen	Literatur-Storm,-Theodor/tg251.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Veronika	Literatur-Storm,-Theodor/tg212.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Viola tricolor	Literatur-Storm,-Theodor/tg235.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Waldwinkel	Literatur-Storm,-Theodor/tg237.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Zur Chronik von Grieshuus	Literatur-Storm,-Theodor/tg252.txt	not defined
Storm, Theodor	Realismus	Erzählung	Erzählungen/Zur Wald- und Wasserfreude	Literatur-Storm,-Theodor/tg245.txt	not defined
Storm, Theodor	Realismus	Märchen	Märchen und Spukgeschichten/Am Kamin	Literatur-Storm,-Theodor/tg277.txt	not defined
Storm, Theodor	Realismus	Märchen	Märchen und Spukgeschichten/Bulemanns Haus	Literatur-Storm,-Theodor/tg281.txt	not defined
Storm, Theodor	Realismus	Märchen	Märchen und Spukgeschichten/Der kleine Häwelmann	Literatur-Storm,-Theodor/tg265.txt	not defined
Storm, Theodor	Realismus	Märchen	Märchen und Spukgeschichten/Der Spiegel des Cyprianus	Literatur-Storm,-Theodor/tg282.txt	not defined
Storm, Theodor	Realismus	Märchen	Märchen und Spukgeschichten/Die Regentrude	Literatur-Storm,-Theodor/tg280.txt	not defined
Storm, Theodor	Realismus	Märchen	Märchen und Spukgeschichten/Hans Bär	Literatur-Storm,-Theodor/tg276.txt	not defined
Storm, Theodor	Realismus	Märchen	Märchen und Spukgeschichten/Hinzelmeier	Literatur-Storm,-Theodor/tg266.txt	not defined
Tieck, Ludwig	not defined	Roman	Der Alte vom Berge	droro_e1/Tieck_Ludwig_Der_Alte_vom_Berge.txt	Romantik_E1
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Der Aufruhr in den Cevennen	Literatur-Tieck,-Ludwig/tg955.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Der fünfzehnte November	Literatur-Tieck,-Ludwig/tg961.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Der Geheimnisvolle	Literatur-Tieck,-Ludwig/tg953.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Der Hexen-Sabbath	Literatur-Tieck,-Ludwig/tg962.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Des Lebens Überfluß	Literatur-Tieck,-Ludwig/tg963.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Dichterleben (Erster Teil)	Literatur-Tieck,-Ludwig/tg959.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Dichterleben (Zweiter Teil)	Literatur-Tieck,-Ludwig/tg960.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die beiden merkwürdigsten Tage aus Siegmunds Leben	Literatur-Tieck,-Ludwig/tg901.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die Gemälde	Literatur-Tieck,-Ludwig/tg952.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die Geschichte von den Haimonskindern	Literatur-Tieck,-Ludwig/tg902.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die Gesellschaft auf dem Lande	Literatur-Tieck,-Ludwig/tg954.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die Märchen aus dem Phantasus/Der blonde Eckbert	Literatur-Tieck,-Ludwig/tg925.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die Märchen aus dem Phantasus/Der getreue Eckart und Der Tannenhäuser	Literatur-Tieck,-Ludwig/tg926.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die Märchen aus dem Phantasus/Der Pokal	Literatur-Tieck,-Ludwig/tg951.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die Märchen aus dem Phantasus/Der Runenberg	Literatur-Tieck,-Ludwig/tg929.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die Märchen aus dem Phantasus/Die Elfen	Literatur-Tieck,-Ludwig/tg950.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die Märchen aus dem Phantasus/Liebesgeschichte der schönen Magelone und des Grafen Peter von Provence	Literatur-Tieck,-Ludwig/tg931.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Die Märchen aus dem Phantasus/Liebeszauber	Literatur-Tieck,-Ludwig/tg930.txt	not defined
Tieck, Ludwig	Romantik	Märchen	Erzählungen und Märchen/Peter Lebrecht	Literatur-Tieck,-Ludwig/tg863.txt	not defined
Tieck, Ludwig	Romantik	Roman	Romane/Der junge Tischlermeister	Literatur-Tieck,-Ludwig/tg814.txt	Romantik_E1
Tieck, Ludwig	Romantik	Roman	Romane/Franz Sternbalds Wanderungen	Literatur-Tieck,-Ludwig/tg778.txt	Romantik_Kern
Tieck, Ludwig	Romantik	Roman	Romane/Geschichte des Herrn William Lovell	Literatur-Tieck,-Ludwig/tg500.txt	Romantik_Kern
Tieck, Ludwig	Romantik	Roman	Romane/Vittoria Accorombona	Literatur-Tieck,-Ludwig/tg825.txt	Romantik_E1
Tieck, Ludwig	not defined	Roman	Wunderlichkeiten	droro_e1/Tieck_Ludwig_Wunderlichkeiten.txt	Romantik_E1
Unger, Friederike Helene	Romantik	prose	Romane/Albert und Albertine	Literatur-Unger,-Friederike-Helene/tg10.txt	Romantik_E2
Unger, Friederike Helene	Romantik	prose	Romane/Bekenntnisse einer schönen Seele	Literatur-Unger,-Friederike-Helene/tg45.txt	Romantik_E2
Unger, Friederike Helene	Romantik	prose	Romane/Julchen Grünthal	Literatur-Unger,-Friederike-Helene/tg4.txt	Romantik_E2
Vulpius, Christian August	not defined	Roman	Rinaldo Rinaldini der Räuberhauptmann	droro_kern/Vulpius_Christian_August_Rinaldo_Rinaldini,_der_Raeuberhauptmann.txt	Romantik_Kern
Wackenroder, Wilhelm Heinrich	Romantik	other	Schriften und Dichtungen/Herzensergießungen eines kunstliebenden Klosterbruders	Literatur-Wackenroder,-Wilhelm-Heinrich/tg4.txt	not defined
Wackenroder, Wilhelm Heinrich	Romantik	other	Schriften und Dichtungen/Phantasien über die Kunst für Freunde der Kunst	Literatur-Wackenroder,-Wilhelm-Heinrich/tg25.txt	not defined
Waiblinger, Wilhelm	not defined	Roman	Phaeton	droro_e1/Waiblinger_Wilhelm_Phaeton.txt	Romantik_E1
Wieland, Christoph Martin	Klassik	Roman	Romane/Aristipp und einige seiner Zeitgenossen	Literatur-Wieland,-Christoph-Martin/tg467.txt	not defined
Wieland, Christoph Martin	Klassik	Roman	Romane/Der goldene Spiegel	Literatur-Wieland,-Christoph-Martin/tg272.txt	not defined
Wieland, Christoph Martin	Klassik	Roman	Romane/Die Abenteuer des Don Sylvio von Rosalva	Literatur-Wieland,-Christoph-Martin/tg305.txt	not defined
Wieland, Christoph Martin	Klassik	Roman	Romane/Geschichte der Abderiten	Literatur-Wieland,-Christoph-Martin/tg376.txt	not defined
Wieland, Christoph Martin	Klassik	Roman	Romane/Geschichte des Agathon	Literatur-Wieland,-Christoph-Martin/tg179.txt	not defined
Wieland, Christoph Martin	Klassik	Roman	Romane/Peregrinus Proteus	Literatur-Wieland,-Christoph-Martin/tg444.txt	not defined
Wobeser, Wilhelmine Karoline von	not defined	Roman	Elisa	droro_e2/Wobeser_Wilhelmine_Karoline_von_Elisa.txt	Romantik_E2
Wolzogen, Caroline von	not defined	Roman	Agnes von Lilien	droro_e1/Wolzogen_Caroline_von_Agnes_von_Lilien.txt	Romantik_E1
Zschokke, Heinrich	not defined	Roman	Addrich im Moos	droro_e1/Zschokke_Heinrich_Addrich.txt	Romantik_E1
Zschokke, Heinrich	not defined	Roman	Das Goldmacherdorf	droro_e1/Zschokke_Heinrich_Das_Goldmacherdorf.txt	Romantik_E1
Zschokke, Heinrich	not defined	Roman	Der Flüchtling im Jura	droro_e1/Zschokke_Heinrich_Der_Fluechtling.txt	Romantik_E1
Zschokke, Heinrich	not defined	Roman	Die Rose von Disentis	droro_e2/Zschokke_Heinrich_Die_Rose_von_Disentis.txt	Romantik_E2